datedd|OPERATOR_NAME|COUNTRY_NAME|numuser|active_user|trafficmb|session|duration_s|s5s8_create_session_success_rate|s6a_loc_update_success_rate|dl_retransmitted_packet_rate|ul_retransmitted_packet_rate|internal_Latency|external_latency
2024-12-14|Tele2 - Comviq--Sweden|Sweden|13|3|6059.347868919373|9927|526153.9049999999|97.02159344750558|100.0||||
2024-12-14|MTS (MTC,UMC)--Ukraine|Ukraine|1|0||24|||||||
2024-12-14|Vietnam Mobile Telecom Services Company|Vietnam|3122|1567|10777234.939623833|26247892|914720603.0669984|93.6707912570932|100.0||||
2024-12-14|Telecom Personal SA|Argentina|226|19|8382.416924476624|32279|1050488.386|85.89669181659896|100.0||||
2024-12-14|Telenor Mobile--Norway|Norway|324|86|185032.1139965057|14501428|16684251.553999985|98.18557687261988|99.70384995064164||||
2024-12-14|Bharti Airtel Ltd. West Bengal|India(405)|106|17|76824.459192276|79205|10362096.334|97.78180892368404|100.0||||
2024-12-14|CSL (C&W)--Hongkong|Hongkong|13822|2814|10394723.592428207|50750739|783544757.6950009|86.97466758770338|100.0||||
2024-12-14|NTT Docomo--Japan|Japan(440)|2|1|1817.4189491271973|253|43051.29300000001|100.0|||||
2024-12-14|Orange (ex One,Connect)--Austria|Austria|322|91|440409.6316652298|3056244|69043941.34499846|57.46274467058036|100.0||||
2024-12-14|Sprint (USASP)--United States of America(310)|United States of America(310)|4|3|1029.1225471496582|704|242634.9949999999||100.0||||
2024-12-14|Nova ehf.|Iceland|18|10|22549.287893295288|74761|3025247.5840000026|25.15991471215352|100.0||||
2024-12-14|Vodafone(ALBANIA)--Albania|Albania|43|5|9753.913953781128|8292|813598.6579999996|98.21220365332296|100.0||||
2024-12-14|Vodafone Omnitel--Italy|Italy|1235|294|640655.0628576279|514943|60585561.17200006|95.5979099049329|100.0||||
2024-12-14|Swisscom Schweiz AG -- Swisscom|Liechtenstein (Principality of)|3|1|2886.448199272156|507|85573.1350000001|98.61932938856016|||||
2024-12-14|Dialog Axiata (ex MTN)--Sri Lanka|Sri Lanka|515|126|212216.27640724185|341808|22297923.842000023|93.15425531914894|100.0||||
2024-12-14|Entel PCS--Chile|Chile|57|7|5621.4971742630005|29556|415531.57799999975|98.82261468399425|100.0||||
2024-12-14|Tele2 (Baltcom)--Latvia|Latvia|12|3|4230.079796791077|2927|461939.8769999997|98.9203778677463|||||
2024-12-14|Airtel (Punjab)--India(404)|India (404)|143|14|11243.17963695526|36943|1658821.1200000006|92.9635761589404|95.74468085106383||||
2024-12-14|Vodafone(NETHERLANDS)--Netherlands|Netherlands|1260|168|269724.5396680832|195601|26428547.01199998|89.19111483654653|100.0||||
2024-12-14|TelefÃ³nica MÃ³viles Argentina S.A. -- Movistar|Argentina|119|10|1199.0688095092771|6879|81929.794|75.0|100.0||||
2024-12-14|Airtel (Gujarat)--India(404)|India (404)|377|86|304375.2943124771|254302|34543208.38600037|96.85679326467276|100.0||||
2024-12-14|KT (KTF)--South Korea|South Korea|3076|597|2015397.3947925568|1783182|180770782.4790008|79.43358048160383|100.0||||
2024-12-14|LMT--Latvia|Latvia|21|4|37042.51314926148|34654|1895272.929|89.87341772151899|100.0||||
2024-12-14|Croatian Telecom (ex T- Mobile)--Croatia|Croatia|153|11|3471.1242332458496|5879|360596.654|63.10375670840788|100.0||||
2024-12-14|Optimus (Sonecom)--Portugal|Portugal|186|21|12363.994039535522|13277|693555.3549999995|83.48303393213573|100.0||||
2024-12-14|KPN (iBasis)--Netherlands|Netherlands|1862|281|333383.3741865158|206799|42737390.80000003|84.49700402584027|100.0||||
2024-12-14|Packet One Networks(|Malaysia|8|8|9971.075294494629|5082|1231149.353||||||
2024-12-14|VIP--SERBIA|SERBIA|10|2|37.75722599029541|129|11276.779|45.05494505494506|100.0||||
2024-12-14|Telefonica O2 (Eurotel)--Czech Republic|Czech Republic|2|1|0.380044937133789|10|1883.51|57.14285714285714|||||
2024-12-14|DiGi Telecommunication--Malaysia|Malaysia|48094|14336|48843055.44759941|133310888|4752568812.068001|95.0963932443946|99.93617037134044||||
2024-12-14|Telenor (Pannon)--Hungary|Hungary|317|29|67860.06704807281|172904|5101935.575999988|58.44816272965879|100.0||||
2024-12-14|Celtel (T) Ltd--Tanzania|Tanzania|122|15|14852.179042816162|29909|1399228.1849999996|90.0853192115328|100.0||||
2024-12-14|EMT--Estonia|Estonia|54|15|30531.159670829773|17186|2257109.9119999995|98.2154732875194|100.0||||
2024-12-14|Kyivstar--Ukraine|Ukraine|61|5|16.73654556274414|2190|61035.24799999999|87.27272727272727|100.0||||
2024-12-14|Africell--Gambia|Gambia|4|0||1062||0.28328611898017|||||
2024-12-14|Airtel (Karnataka)--India(404)|India (404)|554|56|66604.25634479523|89981|8672246.044999989|91.7340429161123|100.0||||
2024-12-14|China Telecom--China|China|381|305|1162868.383515358|2865611|123590726.67400004||100.0||||
2024-12-14|HI3G--Sweden|Sweden|15|4|8171.365742683411|25606|542976.7659999997|99.62380300957592|100.0||||
2024-12-14|Tele2(ESTONIA)--Estonia|Estonia|47|15|93563.40529155733|89834|6728782.735999999|99.61833716441862|100.0||||
2024-12-14|H3G(HONG KONG)--Hongkong|Hongkong|2|2|652.4169473648071|550|16189.353999999992||||||
2024-12-14|Telefonica Brasil S.A. -- Vivo (11)|Brazil|393|19|25951.9547662735|77873|3370918.2619999954|79.24701561065197|100.0||||
2024-12-14|Vodafone(HUNGARY)--Hungary|Hungary|217|32|40361.628704071045|37681|2556936.027999999|97.0527088174147|100.0||||
2024-12-14|Airtel (Maharashtra & Goa)--India(404)|India (404)|510|79|144338.3903837204|140833|16769438.216000011|96.60169530637047|100.0||||
2024-12-14|AirTel (Chennai)--India(404)|India (404)|281|58|123311.11056041718|157669|14972400.532000069|84.75981830109043|100.0||||
2024-12-14|Telecom New Zealand Limited|New Zealand|957|207|443616.2051000595|1261129|47654415.91399999|94.82386222451592|100.0||||
2024-12-14|Mobistar S.A.--Belgium|Belgium|261|59|109060.6990594864|96328|12241249.860999992|93.51347577154029|100.0||||
2024-12-14|Telcel--Mexico|Mexico|2|0||4|||||||
2024-12-14|AT&T (Cingular, Genesis , Bell South)--United States of America(310)|United States of America(310)|4|0||17||88.88888888888889|||||
2024-12-14|Srbija Telekom--SERBIA|SERBIA|163|5|2385.912236213684|146602|124746.19599999997|0.0061398242645854|99.88037085036387||||
2024-12-14|Pelephone Communications Ltd.|Israel|342|79|404441.8543586731|1758597|84011063.77299994|99.44999058203052|100.0||||
2024-12-14|Vodafone(QATAR)--Qatar|Qatar|1|1|8815.466320991516|334|25409.041000000005||||||
2024-12-14|Mobicom--Mongolia|Mongolia|1|0||2|||||||
2024-12-14|CTM--Macao|Macau (China)|1453|430|1117007.9675769806|2695233|79047619.89600006|87.7262761788875|100.0||||
2024-12-14|P&T Luxemb--Luxembourg|Luxembourg|28|9|18281.77031040192|13276|2700415.374000001|99.65913932680016|100.0||||
2024-12-14|Tango--Luxembourg|Luxembourg|20|6|114003.24514389038|42408|9834950.04500002|99.84251968503936|99.94581903557884||||
2024-12-14|Viettel (Cambodia) Pte. Ltd|CAMBODIA|170985|2831|1254784.7635307312|6073164|156192369.6059999|71.15132134944382|99.88212921780948||||
2024-12-14|Telefonica Moviles|Uruguay|252|13|21291.75451469421|46978|1764504.1139999982|95.60752093537684|100.0||||
2024-12-14|Azercel--Azerbaijan|Azerbaijan|67|18|28462.47608757019|44575|1959987.1330000004|23.183536329273416|100.0||||
2024-12-14|Verizon Wireless(|United States of America(311)|7186|1157|1869492.084367752|3811990|174802992.48499835|85.64329336176361|99.98531296731468||||
2024-12-14|AIS--Thailand|Thailand|43698|4827|22997154.82941246|63688847|1847807590.237|90.71589947522108|99.99828678137617||||
2024-12-14|Itissalat Al Maghrib (Mobile GSM)--Morocco|Morocco|311|31|87521.63688468933|97861|7911830.982999987|94.14874225300764|100.0||||
2024-12-14|Belgacom Mobile--Belgium|Belgium|630|151|322288.24973487854|837057|38046221.72399998|94.88493112003066|100.0||||
2024-12-14|Airtel (Mumbai)--India(404)|India (404)|690|243|528017.5948801041|403915|57486030.80399964|93.3814161942128|100.0||||
2024-12-14|Telefonica O2 (CellNet)--United Kingdom|United Kingdom(234)|299|147|128278.18936634064|162000|9552263.911|85.84569038635898|100.0||||
2024-12-14|Chunghwa Telecom--Taiwan|Taiwan (China)|20131|987|2283518.135637284|1358679|188708824.8980004|85.61698206818343|100.0||||
2024-12-14|Cosmote--Greece|Greece|448|61|95236.23961639404|35687|9635635.002000002|94.03535069639622|100.0||||
2024-12-14|TelefÃ³nica -- Movistar|Mexico|991|41|25120.51603412628|64736|3155339.745000001|83.43614647591548|100.0||||
2024-12-14|Airtel (Himachal Pradesh)--India(404)|India (404)|13|1|23.31607818603516|156|546.7679999999999|68.23529411764706|50.0||||
2024-12-14|DST--Brunei|Brunei|2960|327|2123970.5251760483|2320176|172480213.1660001|27.05389768929952|100.0||||
2024-12-14|Unitel/Beeline--Uzbekistan|Uzbekistan|276|146|149795.73300552368|367119|17559042.210000005|81.06227937988977|100.0||||
2024-12-14|Bharti Airtel Ltd. UP East|India(405)|133|28|128047.31899547575|3011451|17534022.363999993|95.93618341695364|100.0||||
2024-12-14|Base (KPN,Orange)--Belgium|Belgium|2|1|183.62555027008057|314|39904.09299999999||||||
2024-12-14|Dhiraagu--Maldives|Maldives|468|16|69808.34986019135|421705|8990117.826999975|1.329831906952735|99.87129234189436||||
2024-12-14|Vodafone (Panafon)--Greece|Greece|621|72|318436.1608743668|295535|34685742.65100005|86.37627820413626|100.0||||
2024-12-14|Telenor (Vodafone,Europolitn)--Sweden|Sweden|273|36|55488.41230106354|313232|7823771.240999998|5.327024105773822|100.0||||
2024-12-14|Siminn (Landssimins)--Iceland|Iceland|49|23|64173.95397090912|130127|10208015.398999942|35.86026499779983|100.0||||
2024-12-14|Viva--Bahrain|Bahrain|319|52|212928.23621559143|313088|21882748.39599997|11.79113756532337|99.8520838771426||||
2024-12-14|Vodafone/Mobifon (Connex)--Romania|Romania|242|18|9255.592502593994|16229|1150583.056|85.39122568973315|100.0||||
2024-12-14|Tusmobil--Slovenia|Slovenia|24|1|2267.0996856689453|12524|576457.4199999997|1.408025746756512|100.0||||
2024-12-14|Vodafone Czech Republic-Oskar--Czech Republic|Czech Republic|150|24|63995.95200443268|42685|5504726.320000009|97.68232385661312|100.0||||
2024-12-14|Lao Telecommunications|Laos|1239|70|141476.35619163513|300902|10779175.857999995|81.89239030210989|100.0||||
2024-12-14|Swisscom--Switzerland|Switzerland|766|242|686006.3218736649|2626681|69932431.76600009|16.977856054763194|99.90836988523704||||
2024-12-14|T-Mobile(USA)--United States of America(310)|United States of America(310)|8667|1132|1997680.4692821505|1849500|203133163.5239988|97.69132828477758|99.98675215939802||||
2024-12-14|Korek--Iraq|Iraq|377|20|13565.585104942322|224607|1965246.5609999995|92.36241108199177|100.0||||
2024-12-14|Oman Mobile - GTO (Omantel)--Oman|Oman|1384|418|1789912.1052389145|6255249|175289552.797|57.05318579463376|100.0||||
2024-12-14|Docomo Pacific--United States of America(310)|United States of America(310)|6|1|14.456568717956545|28|2403.925|0.0|||||
2024-12-14|Bharti Airtel Ltd. Assam|India(405)|46|3|13548.425504684448|14513|880121.437999999|95.12119328775636|100.0||||
2024-12-14|MIC 1 Alfa--Lebanon|Lebanon|775|11|176.64404582977295|711361|686853.1129999987|1.1682894118056886|99.8257982875643||||
2024-12-14|Airtel (Delhi)--India(404)|India (404)|796|170|235871.93456459045|227338|25933988.52299999|87.2624205231217|99.8705222270177||||
2024-12-14|ANTEL--Uruguay|Uruguay|4|0||4|||||||
2024-12-14|Telenor--Pakistan|Pakistan|929|98|269220.93490600586|371175|37399434.11700033|93.39373558266864|99.88656772851876||||
2024-12-14|Vietnamobile Telecommunications JSC|Vietnam|6|3|1002.2192211151124|443|181203.727||||||
2024-12-14|Everything Everywhere--United Kingdom|United Kingdom(234)|1651|457|528353.8130989075|1175754|54289319.68700002|97.33854911282047|100.0||||
2024-12-14|MTS(RUSSIA)--Russia|Russia|2117|209|972153.348124504|1831995|101140852.82599992|93.6985684534419|99.99433459860632||||
2024-12-14|Globul--Bulgaria|Bulgaria|121|25|37577.86584568024|12417|3166538.1780000003|89.82873851294903|100.0||||
2024-12-14|Xfera Yoigo--Spain|Spain|63|12|7191.375071525574|12115|800788.3689999998|98.48790322580643|100.0||||
2024-12-14|Two Degrees (NZ Communications)--New Zealand|New Zealand|487|170|265484.24312210083|315374|24542341.516999997|90.90149283373606|100.0||||
2024-12-14|Digicel Fiji--Fiji|Fiji|1|0||218||0.0|||||
2024-12-14|DTAC TriNet Company Ltd.|Thailand|2818|1077|3574618.3640708923|21004115|386628890.3700002|89.38152760412851|99.22894152915688||||
2024-12-14|Mobinil - Arento--Egypt|Egypt|970|109|329295.1818504333|638014|29908848.763000004|86.87045761659546|100.0||||
2024-12-14|Telefonica Moviles S.A.|Peru|59|5|12.167190551757812|3319|33289.116000000016|80.65286624203821|100.0||||
2024-12-14|KDDI--Japan|Japan(440)|1233|264|259487.37288570404|140082|29761607.01900001||99.99583107516573||||
2024-12-14|Bharti Airtel Ltd. North East|India (404)|29|4|14095.46621799469|79232|3790292.051999998|99.1292232671543|100.0||||
2024-12-14|Orange (Iteneris)--France||1617|407|956882.432715416|904901|99224858.55600004|78.46363985347026|99.99710568588009||||
2024-12-14|T-Mobile (ERA,PTC)--Poland|Poland|879|19|12968.215835571287|16251|939915.5230000004|63.44097995545657|100.0||||
2024-12-14|AVEA (IS-TIM Aria)--Turkey|Turkey|2661|1071|5153511.604130745|20200352|641508051.2220029|94.9772832637923|99.9898820802443||||
2024-12-14|Vodacom(SOUTH AFRICA)--South Africa|South Africa|602|59|39949.02454662323|307740|7483080.561000029|97.39691645751164|100.0||||
2024-12-14|Maxis--Malaysia|Malaysia|87512|20701|82423358.90512371|375458033|7827172862.893967|93.07161988301242|99.85631411057044||||
2024-12-14|H3G(IRELAND)--Ireland|Ireland|121|10|5126.538318634033|16632|710530.3170000006|92.10419759751652|100.0||||
2024-12-14|Saudi Telecom Company--Saudi Arabia|Saudi Arabia|38962|21169|84736419.47981644|269808526|13868491348.88698|88.1346274052918|99.9027399794032||||
2024-12-14|China Mobile--China|China|24372|5468|28506381.312829018|208952734|2587573438.696999|94.99913913619956|99.9940964419994||||
2024-12-14|Telenor (Sonofon)--Denmark|Denmark|102|25|21113.768564224243|36420|1952410.388|71.56140200531323|100.0||||
2024-12-14|Ethio (ETC)--Ethiopia|Ethiopia|1|0||1||100.0|||||
2024-12-14|SK Telecom--South Korea|South Korea|11026|2375|19903747.24900532|286543350|1781013096.7309968|96.20802822799234|100.0||||
2024-12-14|Telkomcel|East Timor|10712|4707|12257129.21637249|9291605|1358574803.8989992|91.73107566314656|100.0||||
2024-12-14|Airtel (Uttar Pradesh W)--India(404)|India (404)|212|14|34553.287130355835|6594411|5199013.318999988|92.8037986435424|100.0||||
2024-12-14|Zong CMPak (ex Paktel)--Pakistan|Pakistan|63|6|310.42512607574463|283|25859.407||93.75||||
2024-12-14|Vodafone(PORTUGAL)--Portugal|Portugal|293|28|28423.452753067017|83942|2672566.762000002|71.16357504215851|100.0||||
2024-12-14|Orange(SWITZERLAND)--Switzerland|Switzerland|573|189|681396.7680749893|2095120|69290003.69900006|14.92486656275604|99.99178532311063||||
2024-12-14|Airtel (Tamil Nadu)--India(404)|India (404)|462|35|47757.82786083221|38060|7726732.610000003|85.87893314294458|100.0||||
2024-12-14|Airtel (Andhra Pradesh)--India(404)|India (404)|378|70|167528.35091209412|67915|15257100.019|94.65322155126928|100.0||||
2024-12-14|Hutch 3G--United Kingdom|United Kingdom(234)|1654|433|548566.1081180573|854850|44041404.706000045|97.81534566540078|100.0||||
2024-12-14|Slovak Telecom (ex T-Mobile,EuroTel)--Slovak Republic|Slovak Republic|212|30|93070.12343215942|100269|6170088.208999988|89.72992612328933|100.0||||
2024-12-14|Otecel S.A|Ecuador|20|6|51789.8287563324|470770|11832533.44899999|49.15130804996919|100.0||||
2024-12-14|Vodafone(GERMANY)--Germany|Germany|2710|409|1060461.9387226105|1028302|136629928.31700012|95.8637801772496|99.99914262442664||||
2024-12-14|H3G(ITALY)--Italy|Italy|2|1|0.168680191040039|4|2.071||||||
2024-12-14|Orange Tunisie SA|Tunisia|21|2|1549.6955032348633|9732|455850.308|0.0925640234495526|100.0||||
2024-12-14|Zain KSA|Saudi Arabia|14|14|7226.851235389709|24436|2044888.1059999987||100.0||||
2024-12-14|Cable & Wireless West Indies Ltd (Turks & Caicos) -- FLOW|TURKS & CAICOS|1|1|2.3082637786865234|6|121.842||||||
2024-12-14|Bemobile Limited|Papua New Guinea|347|27|367832.9149084091|158871|20392665.867000014|98.44562640784028|100.0||||
2024-12-14|Bell Mobility--Canada|Canada|283|56|118388.03639221191|62983|8821487.464000005|80.63335932345709|100.0||||
2024-12-14|H3G(AUSTRIA)--Austria|Austria|159|43|100288.8502588272|280544|14600561.96999995|75.85096596136155|100.0||||
2024-12-14|Vodafone(MALTA)--Malta|Malta|174|8|31815.817644119263|43746|2059232.230000001|90.4482429755704|100.0||||
2024-12-14|T-Mobile (Radio)--Czech Republic|Czech Republic|147|34|31126.058475494385|27390|2390319.1190000013|89.47642615264392|100.0||||
2024-12-14|Telstra--Australia|Australia|7143|1290|2031594.4890670776|1465552|170030787.27899984|76.7220626673981|99.94821931994709||||
2024-12-14|Bakcell--Azerbaijan|Azerbaijan|49|12|5431.115195274353|130487|923949.3059999996|69.02614968440037|100.0||||
2024-12-14|Polkomtel--Poland|Poland|472|15|21520.22606945038|81129|2530721.3969999994|72.89219676706594|100.0||||
2024-12-14|Viettel--Vietnam|Vietnam|1793|432|2239449.1921253204|18818815|202614011.875|90.36349207151558|100.0||||
2024-12-14|Airtel (Haryana)--India(404)|India (404)|122|22|22000.853551864624|56954|3044938.030999999|99.32268499797816|98.85057471264368||||
2024-12-14|Vodafone(EGYPT)--Egypt|Egypt|3510|228|460765.6785402298|573833|64042806.46699995|95.50424191934836|100.0||||
2024-12-14|Tcell (Indigo South)--Tajikstan|Tajikstan|5|2|33.39437770843506|731|4186.917|9.924812030075188|||||
2024-12-14|China Unicom--China|China|17673|4553|17061074.07605076|29061333|1533239663.9180026|95.23489702661765|99.9993490738134||||
2024-12-14|Wind--Italy|Italy|744|208|667728.3521165848|1252306|64639850.17700008|96.37724769303718|100.0||||
2024-12-14|Vivo S.A.|Brazil|89|3|1782.146773338318|9100|405797.5540000001|54.78468899521531|100.0||||
2024-12-14|Al-Wataniya--Kuwait|Kuwait|936|38|133811.86217403412|1797753|14655815.66799999|4.618522733300705|99.96523099656656||||
2024-12-14|Airtel (Rajasthan),Hexacom--India(404)|India (404)|183|25|118595.68787384032|2316849|7624883.802000003|95.32948656372062|100.0||||
2024-12-14|Vodafone(IRELAND)--Ireland|Ireland|148|8|27971.58237552643|62972|3985944.086999993|96.70077460074592|100.0||||
2024-12-14|Vodafone (AirTel)--Spain|Spain|2062|246|571479.4314918518|574908|46378730.33900002|88.62675029171528|100.0||||
2024-12-14|TeliaSonera Mobile--Sweden|Sweden|400|47|83942.4489107132|68465|6215209.339000006|85.18673064886293|100.0||||
2024-12-14|Vodafone (TelSim)--Turkey|Turkey|959|444|974121.6568231584|658061|115466960.623|90.24221343873518|100.0||||
2024-12-14|Rogers Wireless--Canada|Canada|1163|214|458982.4557771683|461311|39960311.77|93.75128644939966|100.0||||
2024-12-14|Elisa (Radiolinja)(FINLAND)--Finland|Finland|7|4|13692.934759140016|3306|971201.8470000002|100.0|100.0||||
2024-12-14|KaR-Tel(K-Mobile)--Kazakhstan (Republic of)|Kazakhstan (Republic of)|119|11|32578.97802066803|164513|3130360.899000003|87.962308598351|100.0||||
2024-12-14|H3G(DENMARK)--Denmark|Denmark|37|11|2325.422652244568|674|276835.5999999999||100.0||||
2024-12-14|Airtel (Kerala)--India(404)|India (404)|268|30|21934.991416931152|18100|1802238.77|95.78507462686568|100.0||||
2024-12-14|MegaFon--Russia|Russia|2|0||4|||||||
2024-12-14|Celcom--Malaysia|Malaysia|19091|8379|14025774.649157524|9165630|1393874456.6109998|91.4954596206706|99.79222189448735||||
2024-12-14|Du--United Arab Emirates|United Arab Emirates|3590|920|2839642.754746437|4134264|296700725.0979997|87.76736496894944|100.0||||
2024-12-14|Turkcel--Turkey|Turkey|3128|1185|4990977.311656952|37575449|570558693.8110008|98.47870114616572|100.0||||
2024-12-14|Bharti Airtel Ltd. Orissa|India(405)|48|5|10813.413038253784|39475|3824861.221999999|99.04938081290788|100.0||||
